Date,a1,sigma1,a2,sigma2,p12,p21,p1_final,p2_final
2010-12-31 00:00:00-05:00,0.0017975223984922138,0.007587317051404605,-0.0015385494209381478,0.013473405965621155,0.05928537840672628,0.08119644867867207,0.9223242418644193,0.07767575813558063
2011-01-03 00:00:00-05:00,0.0018462922748084015,0.007534407889779116,-0.0015214676287416753,0.01345265900696028,0.06014390539554077,0.08082303275351364,0.9246170613787024,0.07538293862129755
2011-01-04 00:00:00-05:00,0.0017590809237724556,0.0076024661346104205,-0.0015048854455368714,0.013445045287966848,0.059117486231823876,0.07927592003663192,0.8813746367669295,0.11862536323307053
2011-01-05 00:00:00-05:00,0.0019170416210127351,0.007881547065544735,-0.0018556659125475148,0.013581306899934652,0.05542254573526465,0.08333694939712231,0.8312118293547248,0.16878817064527515
2011-01-06 00:00:00-05:00,0.0020661717618906165,0.00786653212586812,-0.0019315229326735772,0.013590493325626042,0.05554362166117305,0.08468467607051,0.8667556820877819,0.13324431791221802
2011-01-07 00:00:00-05:00,0.0021478923164562286,0.007863110790329935,-0.0019719519536877234,0.013582910998371816,0.05562589892300995,0.0848652887135154,0.8992552510741736,0.1007447489258264
2011-01-10 00:00:00-05:00,0.0023182929244861226,0.00799286476420993,-0.0021574970322528154,0.013646025611703562,0.0548767325614265,0.088499075815575,0.8487700801929828,0.15122991980701717
2011-01-11 00:00:00-05:00,0.0021526346423724045,0.00802852208438192,-0.002068941736682832,0.01362447866845043,0.05441903080302567,0.08465836384131603,0.7502965995161083,0.24970340048389178
2011-01-12 00:00:00-05:00,0.0021025227401533873,0.008008699947084351,-0.0019913309010104463,0.013582993886911419,0.051697762825365035,0.07800315651660454,0.8259691768605427,0.17403082313945734
2011-01-13 00:00:00-05:00,0.00219294554870656,0.008037877375480463,-0.002022181327030491,0.013616514776094076,0.05056743775946159,0.0763559954372738,0.85057340073481,0.14942659926519006
2011-01-14 00:00:00-05:00,0.002187491295715312,0.00799532621013026,-0.0020974554582207285,0.013616853951138244,0.049500993391022784,0.07371129778282115,0.8893519027916198,0.1106480972083802
2011-01-18 00:00:00-05:00,0.002161588101135011,0.007959427351958953,-0.0021071047110359157,0.013672002676809987,0.04849479342103235,0.07160585127554622,0.9010618434587057,0.09893815654129437
2011-01-19 00:00:00-05:00,0.0019413438624402933,0.008250376503305762,-0.002146493970756577,0.013852894467280141,0.041537575127060286,0.0774945336672338,0.749326360728758,0.2506736392712421
2011-01-20 00:00:00-05:00,0.0019779111052723635,0.008222717744591417,-0.002224587537556872,0.013934514075811928,0.04019401149178034,0.08024404555789574,0.8126242356370591,0.1873757643629408
2011-01-21 00:00:00-05:00,0.0019142663849050234,0.008173056922006677,-0.0021551557740141954,0.013901507748093804,0.04026413642308333,0.07783274501862955,0.8669546131791358,0.13304538682086423
2011-01-24 00:00:00-05:00,0.001924663868621836,0.008128633341109416,-0.0020847549815410944,0.013904229302633032,0.04016116738503079,0.07676335611621982,0.8954623710830172,0.1045376289169827
2011-01-25 00:00:00-05:00,0.00185580328038345,0.008108760949619953,-0.0019363776019224953,0.013868958341383237,0.04025850704524474,0.07240183991707448,0.8742529452397952,0.12574705476020473
2011-01-26 00:00:00-05:00,0.001803463063471281,0.008041615129163411,-0.00175615819272912,0.013857469529451235,0.04036884478907325,0.06858025025602024,0.8893561899331316,0.11064381006686846
2011-01-27 00:00:00-05:00,0.0017528865206911993,0.00799101730448959,-0.0018688213935607512,0.013836163110941758,0.039437171964145847,0.06873686643734062,0.9188797653424571,0.081120234657543
2011-01-28 00:00:00-05:00,0.0017529296590449335,0.007932425481402057,-0.0020013690432877937,0.013828509332238653,0.03982525423943709,0.06939431263179613,0.9359611708203108,0.06403882917968916
2011-01-31 00:00:00-05:00,0.001770471580571771,0.008073667866130136,-0.0022618297336680685,0.01388920018762156,0.0449750456601931,0.07617874564645813,0.4487243252707128,0.5512756747292873
2011-02-01 00:00:00-05:00,0.0016636751841577265,0.00815572145139467,-0.002093340527186192,0.013975559917562674,0.03824695478152195,0.07184247022032147,0.6425987714377714,0.3574012285622285
2011-02-02 00:00:00-05:00,0.0016976000556727694,0.008123285907911641,-0.0020998771064021284,0.014080717796810546,0.03181058843045629,0.06935105381274904,0.7925375991044638,0.20746240089553625
2011-02-03 00:00:00-05:00,0.0017248973206100274,0.008123018963680681,-0.0020724923116783407,0.014097864492670477,0.03137977068198866,0.06925864326823103,0.8679607339441503,0.1320392660558497
2011-02-04 00:00:00-05:00,0.001875974904499969,0.00814063662682069,-0.002174841812072118,0.014130159444902963,0.03159827997515214,0.07086599714404247,0.8706534497212199,0.12934655027878011
2011-02-07 00:00:00-05:00,0.0018192816012649617,0.008089018313095208,-0.002122912221435165,0.014123080492561323,0.03170821165405989,0.0711259915225074,0.9126466277837474,0.0873533722162526
2011-02-08 00:00:00-05:00,0.0018679777135109064,0.008153565746852737,-0.0035004937374073478,0.015916099721344962,0.04089788202106587,0.0915560530844238,9.19618318134933e-10,0.9999999990803816
2011-02-09 00:00:00-05:00,0.0018274307765506989,0.008123360824329786,-0.003319687743903835,0.015786997993157085,0.043200150363482695,0.09342091338221621,0.16640612576578667,0.8335938742342134
2011-02-10 00:00:00-05:00,0.0018206374054128844,0.008052889823452796,-0.003115875280131682,0.015734676804554506,0.04698962382772097,0.09854774249783355,0.40182222383981614,0.598177776160184
2011-02-11 00:00:00-05:00,0.0017913453711296448,0.007939138021629683,-0.003412313849035815,0.01568999540436386,0.04584335478802937,0.10459778695028014,0.6459241295805389,0.35407587041946104
