Date,a1,sigma1,a2,sigma2,p12,p21,p1_final,p2_final
2010-12-31 00:00:00-05:00,0.0035499756656383157,0.006196674672750486,-0.00037702357043575894,0.011131016040478284,0.062296349016032836,0.02906018003958634,0.8844416733153284,0.11555832668467159
2011-01-03 00:00:00-05:00,0.003609482749420863,0.006138799843036121,-0.00038291336441265275,0.011153821462340003,0.0613748200616974,0.02843452145680897,0.909652600072521,0.09034739992747898
2011-01-04 00:00:00-05:00,0.0037504002297327776,0.006327748082656354,-0.00018547390147113615,0.01097077747185828,0.0649359953811225,0.030554784125936176,0.7317849184927788,0.2682150815072212
2011-01-05 00:00:00-05:00,0.0038052158956138477,0.006405935648949202,-9.419155344219006e-05,0.0110662056059457,0.07499553184461343,0.03487406938471055,0.4178523238342697,0.5821476761657304
2011-01-06 00:00:00-05:00,0.004006291161627276,0.006517788324849318,-9.827769171414355e-05,0.01104508863025944,0.06971519592666744,0.032193232883978164,0.5328026549515817,0.4671973450484184
2011-01-07 00:00:00-05:00,0.003596380423125424,0.006277630731112299,-9.42883324603921e-05,0.011345542131799046,0.08614204993841552,0.037001452381710674,0.00019777415374399053,0.999802225846256
2011-01-10 00:00:00-05:00,0.0036112748638917913,0.006292204280158423,-0.00015860502106161624,0.011358671549270657,0.0851586539411105,0.036240893101832775,0.014557713808971482,0.9854422861910285
2011-01-11 00:00:00-05:00,0.0036101241866845694,0.006291626607466577,-0.00015036770778473562,0.011358081623834382,0.08493573038192402,0.03626819661673121,0.07147892010224668,0.9285210798977533
2011-01-12 00:00:00-05:00,0.003644045379592406,0.006270430699088989,-9.827500364229716e-05,0.011278426983907786,0.08413607832083217,0.034207559291623404,0.004271146694013284,0.9957288533059868
2011-01-13 00:00:00-05:00,0.003668000083346294,0.006234312013072439,8.646517019823968e-05,0.01112571202813359,0.08499648901999174,0.03311039509792082,0.0655149114861514,0.9344850885138485
2011-01-14 00:00:00-05:00,0.003734176595718406,0.006226219895779373,2.7906129635407447e-06,0.011015592027138204,0.08612778639354204,0.0336779074253146,0.1458743021448865,0.8541256978551134
2011-01-18 00:00:00-05:00,0.003704714260786521,0.006234542191047872,7.799281652853025e-05,0.010949291028164125,0.08618618596605943,0.03258820795183023,0.04804690715878381,0.9519530928412162
2011-01-19 00:00:00-05:00,0.0036493289602538104,0.006285206977092286,-0.00017312355465569715,0.011287664867515559,0.08464961167914979,0.035297862915637676,1.7093259812488634e-06,0.9999982906740188
2011-01-20 00:00:00-05:00,0.0036513979597313923,0.006269426120163997,-7.075712691417848e-05,0.011275117458950573,0.08625586350311494,0.03625904678804387,0.06668659330236643,0.9333134066976336
2011-01-21 00:00:00-05:00,0.0036508226001212996,0.0062646854914514,-0.0001437132789142561,0.011251578795472447,0.08708543459121466,0.03700948028654472,0.142917877067906,0.857082122932094
2011-01-24 00:00:00-05:00,0.0036683259335632914,0.006242697985648371,2.1532062281754986e-05,0.011191426196585481,0.08924799867694846,0.037838594167732824,0.24070464538011624,0.7592953546198838
2011-01-25 00:00:00-05:00,0.003698951047567753,0.006217200494153629,9.15546352410987e-05,0.011203642785550132,0.09282922816413981,0.04077306872356423,0.38833205675347077,0.6116679432465292
2011-01-26 00:00:00-05:00,0.003755959212354847,0.006232062694714496,0.00024323988582651348,0.011186039491094904,0.09621665777977567,0.04462318841820882,0.328542247712893,0.671457752287107
2011-01-27 00:00:00-05:00,0.0037446246106910557,0.006289309852219137,0.00036398624142358615,0.011209565861529729,0.09281288679013909,0.04012201720051849,0.20016474068214588,0.7998352593178542
2011-01-28 00:00:00-05:00,0.003818059295005277,0.006325238864887255,0.0002831923360127279,0.011205690136466825,0.09152242118209708,0.04082590115346067,0.35036832674699303,0.649631673253007
2011-01-31 00:00:00-05:00,0.0036065145577753696,0.006276359834701482,0.0002242813642204117,0.011383106743031694,0.09069181049741881,0.03783259465925496,0.0005987750095995474,0.9994012249904004
2011-02-01 00:00:00-05:00,0.0036124703799690376,0.006248436779988618,0.0003710209925144733,0.011254112090029283,0.09079541763793472,0.036492644126147375,0.05395231549841152,0.9460476845015885
2011-02-02 00:00:00-05:00,0.003408073871645624,0.006421026699987587,0.0006193207688547762,0.01128618658780603,0.07431308385628244,0.03337681991873252,0.03378709985530725,0.9662129001446927
2011-02-03 00:00:00-05:00,0.0034822330103285474,0.006361230148265024,0.0005815238179696212,0.011249616884481606,0.08068797128804224,0.034222136500384345,0.07060703913446581,0.9293929608655341
2011-02-04 00:00:00-05:00,0.0036181499279378322,0.006254728820602428,0.0006327087520418325,0.011219317950413643,0.06300436753837711,0.029441931403174748,0.14525067500880806,0.8547493249911918
2011-02-07 00:00:00-05:00,0.003429024534574454,0.006172710476356594,0.0006444530827275726,0.011199365839824322,0.0633579791603645,0.029609127155353725,0.19543953197281463,0.8045604680271853
2011-02-08 00:00:00-05:00,0.00341980424455386,0.006258111006500593,0.0005940641617265996,0.011175753602861606,0.06556499885830702,0.029261320000804617,0.10452189432530234,0.8954781056746977
2011-02-09 00:00:00-05:00,0.003407400719797636,0.006320709784929201,0.0006178518775299361,0.011170838329443237,0.0709716319857204,0.03158647199182954,0.19757839468050822,0.8024216053194917
2011-02-10 00:00:00-05:00,0.0035818212312852572,0.006286259267050103,0.0006344971903851315,0.011157463187990931,0.072265184003411,0.03230639287264825,0.29158319590519294,0.7084168040948071
2011-02-11 00:00:00-05:00,0.003502515159260618,0.006323154167480851,0.0006012696179941467,0.011126335774462497,0.0762679385908672,0.031970657401399566,0.18157090788337488,0.8184290921166251
